5,0,1.000106,1.0001059770584106,4834342384,38670640871.23361,0,1010704,28,9,1500,false
5,1.000106,2.000023,0.9999169707298279,4701552640,37615544311.191284,231,1028080,24,5,1500,false
5,2.000023,3.000124,1.0001009702682495,4874567680,38992604346.27941,1,1028080,26,7,1500,false
5,3.000124,4.000275,1.0001510381698608,4879810560,39032589069.18206,0,1036768,29,6,1500,false
5,4.000275,5.000161,0.9998859763145447,4790681600,38329823307.7164,0,1070072,34,11,1500,false
5,5.000161,6.000149,0.9999880194664001,4764467200,38116194252.34594,1,1070072,30,7,1500,false
5,6.000149,7.000082,0.9999330043792725,4710727680,37688346394.16087,0,1180120,28,7,1500,false
5,7.000082,8.000132,1.0000499486923218,4753981440,38029951973.62986,1,1180120,32,12,1500,false
5,8.000132,9.000138,1.0000059604644775,4729077760,37832396581.34408,276,902104,28,13,1500,false
5,9.000138,10.000183,1.0000449419021606,4723834880,37788980731.325226,0,1015048,29,11,1500,false
