3 2.01
5 0.540
6 0.087
7 0.089
9 0.092
10 0.099
11 0.123
12 0.085
18 0.086
19 0.112
22 0.124
24 0.136
31 0.117
32 0.118
34 0.070
35 0.066
36 0.086
37 0.084
38 0.086
39 0.090
40 0.079
42 0.109
47 0.133
50 0.087
54 0.087
55 0.085
58 0.088
59 0.102
60 0.083
61 0.083
62 0.124
63 0.094
64 0.093
66 0.085
69 0.091
70 0.082
71 0.099
72 0.111
76 0.084
77 0.159
82 0.085
83 0.099
86 0.086
88 0.085
89 0.090
91 0.148
92 0.052
93 0.087
94 0.087
95 0.089
96 0.091
99 0.116
100 0.087
