5,0,1.000135,1.0001349449157715,4545365120,36358014630.77803,14,401096,30,8,1500,false
5,1.000135,2.000073,0.9999380111694336,4770612344,38167264696.10443,0,401096,24,5,1500,false
5,2.000073,3.000238,1.0001649856567383,4824228536,38587461910.254875,0,402544,32,8,1500,false
5,3.000238,4.000208,0.999970018863678,4594073600,36753690717.411736,0,403992,25,6,1500,false
5,4.000208,5.000038,0.9998300075531006,4700241920,37608328491.78412,0,403992,24,5,1500,false
5,5.000038,6.000098,1.000059962272644,4621311200,36968272898.34129,1,476392,26,6,1500,false
5,6.000098,7.000174,1.0000760555267334,4606800688,36851602735.94295,0,606712,22,5,1500,false
5,7.000174,8.000085,0.9999110102653503,4697620480,37584308457.636635,0,613952,30,6,1500,false
5,8.000085,9.00007,0.9999849796295166,4486594560,35893295610.59794,0,635672,30,13,1500,false
5,9.00007,10.000304,1.0002340078353882,4649123840,37184289304.9493,0,660288,29,4,1500,false
