5,0,1.000319,1.000319004058838,4577831336,36610971639.44902,183,544448,39,27,1500,false
5,1.000319,2.000138,0.9998189806938171,4684513280,37482891366.98898,0,603816,23,6,1500,false
5,2.000138,3.000179,1.0000410079956055,4731672464,37851827484.42486,0,644360,20,7,1500,false
5,3.000179,4.00007,0.9998909831047058,4514119680,36116894791.73786,0,748616,21,6,1500,false
5,4.00007,5.000219,1.0001490116119385,4680581120,37439070103.814354,0,748616,25,4,1500,false
5,5.000219,6.000098,0.999879002571106,4870635520,38969799405.532585,47,544448,25,7,1500,false
5,6.000098,7.000115,1.0000170469284058,4638638080,37108472054.53364,0,611056,27,5,1500,false
5,7.000115,8.000238,1.0001230239868164,4912578560,39295794154.73797,0,668976,26,8,1500,false
5,8.000238,9.000116,0.9998779892921448,4820828160,38571331395.44648,0,739928,30,11,1500,false
5,9.000116,10.00002,0.9999039769172668,4814274560,38517895087.02665,0,739928,22,3,1500,false
