7,0,1.000494,1.0004940032958984,3817309712,30523399036.27406,11,6041056,71,95,1500,false
7,1.000494,2.000957,1.0004630088806152,3812884480,30488959181.138416,0,6041056,145,179,1500,false
7,2.000957,3.000162,0.9992049932479858,3848273920,30810686063.454636,0,20468928,25,6,1500,false
7,3.000162,4.000292,1.0001300573349,4124835840,32994395556.847244,0,20468928,22,5,1500,false
7,4.000292,5.000158,0.9998660087585449,4067164160,32541673579.24191,0,20468928,25,8,1500,false
7,5.000158,6.000059,0.9999009966850281,3777495040,30222952492.484997,0,20468928,26,7,1500,false
7,6.000059,7.000448,1.0003889799118042,3710648320,29673644108.531754,0,20468928,79,23,1500,false
7,7.000448,8.000183,0.9997349977493286,4103864320,32839617132.451286,0,20468928,32,13,1500,false
7,8.000183,9.000144,0.9999610185623169,4110417920,32884625249.969913,0,20468928,32,9,1500,false
7,9.000144,10.000036,0.999891996383667,3757834240,30065921148.21239,0,20468928,23,5,1500,false
