5 0 1 0.78022 6.23974 24 9.89844 11690 544 1500 false
5 1 2 0.186424 1.48941 14 4.24219 22439 15964 1500 false
5 2 3 0 0 3 1.41406 19498 13023 1500 false
5 3 4 0 0 1 1.41406 19498 13023 1500 false
5 4 5 0 0 0 1.41406 19498 13023 1500 false
5 5 6 0.186424 1.48589 6 1.41406 111049 198912 1500 false
5 6 7 0 0 0 1.41406 111049 198912 1500 false
5 7 8 0 0 0 1.41406 111049 198912 1500 false
5 8 9 0 0 6 5.65625 28717 29241 1500 false
5 9 10 0.186424 1.5395 21 7.07031 12955 2095 1500 false
